KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,TIME_FORMAT,COMMENT_TS,COMPILING_ORG,CURRENCY,DATA_COMP,DECIMALS,DISS_ORG,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2005,8560790,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2006,9357677,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2007,9876832,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2008,10005686,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2009,8987562,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2010,9211524,B,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2011,9844512,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2012,10252319,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2013,10663874,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2014,11215557,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2015,11780575,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2016,12268701,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2017,12986965,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2018,13677375,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2019,14418774,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2020,14239923,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2021,15679295,A,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1.D.P51G.N11G._T._Z.USD.V.N,A,N,6O,W0,S1,S1,D,P51G,N11G,_T,_Z,USD,V,N,2022,17525658,E,F,,,,P1Y,"Gross fixed capital formation - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Fixed assets by type of asset (gross), US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Gross fixed capital formation,,6,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1970,923562.9,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1971,935097.2,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1972,945963.7,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1973,957611.4,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1974,967806.1,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1975,977681,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1976,986937.9,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1977,996234.5,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1978,1005556.7,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1979,1015116.3,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1980,1025583.3,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1981,1034751.5,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1982,1043552.4,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1983,1051933.3,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1984,1060019,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1985,1068201.2,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1986,1076440.6,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1987,1084471.9,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1988,1092994.5,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1989,1102113.7,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1990,1111828.9,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1991,1122240.3,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1992,1132312.8,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1993,1141921.7,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1994,1150707.4,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1995,1159490.3,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1996,1168142.9,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1997,1176724.6,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1998,1184950.1,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,1999,1193201.6,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2000,1201749.8,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2001,1210194.6,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2002,1218999.3,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2003,1227745.8,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2004,1236202.6,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2005,1244862.2,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2006,1253640.3,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2007,1263172.1,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2008,1272969.6,B,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2009,1282298.6,B,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2010,1290827.4,B,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
